TECNOLOGIA INSTALADA,INSTITUCION,TURNO/HORARIO,NIVEL,REGION,MUNICIPIO,LOCALIDAD,DOMICILIO,ESTATUS,CODIGO POSTAL
0.0,20.0,79.0,97.0,2.0,40.0,346.0,2693.0,0.0,44860.0
1.0,20.0,74.0,103.0,2.0,127.0,1034.0,1932.0,2.0,45019.0
0.0,20.0,74.0,103.0,2.0,35.0,260.0,1189.0,0.0,45682.0
1.0,20.0,79.0,7.0,12.0,72.0,728.0,1261.0,2.0,49570.0
1.0,20.0,74.0,103.0,12.0,91.0,1026.0,3397.0,2.0,49657.0
1.0,17.0,29.0,84.0,10.0,109.0,989.0,3165.0,2.0,49840.0
0.0,20.0,74.0,97.0,2.0,45.0,994.0,940.0,1.0,45280.0
0.0,20.0,79.0,103.0,2.0,103.0,871.0,1741.0,0.0,45650.0
1.0,20.0,74.0,107.0,2.0,127.0,1034.0,471.0,2.0,45130.0
1.0,20.0,74.0,103.0,12.0,72.0,779.0,1405.0,2.0,49570.0
1.0,11.0,74.0,103.0,2.0,40.0,346.0,3105.0,2.0,45400.0
0.0,20.0,74.0,103.0,13.0,23.0,482.0,969.0,1.0,48500.0
0.0,20.0,74.0,97.0,2.0,28.0,605.0,1405.0,1.0,45480.0
0.0,20.0,74.0,103.0,1.0,0.0,4.0,3734.0,0.0,45470.0
0.0,20.0,79.0,97.0,2.0,40.0,346.0,1962.0,0.0,44760.0
0.0,1.0,74.0,103.0,3.0,64.0,346.0,1405.0,0.0,45400.0
1.0,20.0,74.0,103.0,3.0,50.0,382.0,803.0,2.0,45800.0
0.0,20.0,79.0,97.0,13.0,5.0,31.0,2993.0,0.0,46620.0
0.0,12.0,70.0,103.0,1.0,6.0,36.0,423.0,0.0,45400.0
1.0,20.0,79.0,107.0,0.0,97.0,953.0,3082.0,2.0,47200.0
0.0,20.0,79.0,103.0,2.0,127.0,1034.0,327.0,0.0,45070.0
0.0,20.0,74.0,97.0,13.0,89.0,929.0,1002.0,1.0,45300.0
1.0,20.0,74.0,103.0,2.0,127.0,1034.0,2527.0,2.0,45190.0
0.0,20.0,74.0,103.0,2.0,127.0,1034.0,4229.0,0.0,45080.0
0.0,20.0,74.0,97.0,13.0,82.0,799.0,4303.0,1.0,46770.0
0.0,20.0,74.0,103.0,1.0,99.0,197.0,4151.0,0.0,47700.0
1.0,20.0,74.0,103.0,9.0,14.0,58.0,1750.0,2.0,48050.0
0.0,20.0,74.0,103.0,2.0,35.0,816.0,117.0,0.0,45685.0
0.0,20.0,74.0,107.0,2.0,127.0,1034.0,1117.0,1.0,45130.0
0.0,17.0,8.0,84.0,12.0,59.0,621.0,3852.0,1.0,49500.0
0.0,20.0,74.0,107.0,5.0,12.0,538.0,1515.0,1.0,48916.0
0.0,7.0,74.0,103.0,13.0,5.0,346.0,4279.0,1.0,45400.0
0.0,18.0,74.0,103.0,2.0,40.0,346.0,2493.0,1.0,45400.0
0.0,20.0,74.0,97.0,13.0,37.0,328.0,711.0,1.0,46500.0
1.0,20.0,74.0,103.0,8.0,31.0,178.0,1381.0,2.0,48680.0
0.0,22.0,74.0,103.0,4.0,69.0,721.0,902.0,0.0,48280.0
1.0,15.0,74.0,103.0,12.0,72.0,728.0,3370.0,2.0,45400.0
0.0,20.0,74.0,97.0,10.0,75.0,307.0,2803.0,1.0,49738.0
0.0,20.0,74.0,103.0,2.0,40.0,346.0,2944.0,1.0,44580.0
1.0,20.0,74.0,107.0,13.0,78.0,33.0,83.0,2.0,46560.0
0.0,20.0,74.0,97.0,2.0,104.0,530.0,205.0,0.0,45590.0
0.0,4.0,74.0,103.0,3.0,47.0,374.0,1405.0,1.0,45400.0
0.0,22.0,74.0,103.0,2.0,35.0,816.0,1968.0,1.0,45685.0
1.0,22.0,74.0,103.0,0.0,56.0,681.0,1233.0,2.0,47400.0
0.0,20.0,74.0,107.0,10.0,92.0,80.0,1405.0,1.0,49340.0
0.0,20.0,79.0,103.0,1.0,83.0,228.0,1602.0,1.0,47140.0
0.0,7.0,74.0,103.0,1.0,0.0,346.0,2742.0,1.0,45400.0
0.0,20.0,74.0,97.0,13.0,100.0,661.0,1405.0,1.0,46400.0
1.0,20.0,74.0,107.0,3.0,10.0,48.0,120.0,2.0,47750.0
0.0,20.0,79.0,97.0,2.0,40.0,346.0,4254.0,1.0,44870.0
1.0,20.0,74.0,103.0,8.0,52.0,584.0,1334.0,2.0,48600.0
1.0,22.0,74.0,103.0,12.0,67.0,692.0,3874.0,2.0,49870.0
0.0,20.0,74.0,103.0,13.0,2.0,972.0,2619.0,1.0,46730.0
1.0,22.0,74.0,103.0,3.0,19.0,118.0,1891.0,2.0,45900.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,2142.0,2.0,44200.0
0.0,20.0,74.0,103.0,2.0,107.0,679.0,1283.0,0.0,45400.0
1.0,20.0,74.0,103.0,10.0,131.0,132.0,4500.0,2.0,49070.0
0.0,20.0,74.0,97.0,12.0,91.0,547.0,1405.0,1.0,49650.0
0.0,20.0,74.0,7.0,2.0,35.0,816.0,3999.0,0.0,45685.0
1.0,20.0,74.0,103.0,13.0,23.0,134.0,2624.0,2.0,48500.0
0.0,20.0,74.0,97.0,1.0,124.0,263.0,1405.0,0.0,47300.0
0.0,20.0,74.0,97.0,6.0,24.0,147.0,1649.0,0.0,46200.0
0.0,22.0,74.0,103.0,4.0,69.0,721.0,2640.0,0.0,48300.0
0.0,20.0,74.0,97.0,5.0,54.0,439.0,1649.0,1.0,48850.0
0.0,11.0,74.0,103.0,10.0,94.0,942.0,3821.0,1.0,45400.0
1.0,20.0,74.0,107.0,10.0,94.0,942.0,1509.0,2.0,49230.0
0.0,20.0,74.0,107.0,1.0,0.0,281.0,4372.0,0.0,45475.0
1.0,20.0,74.0,103.0,0.0,122.0,1022.0,290.0,2.0,47250.0
0.0,20.0,74.0,97.0,2.0,104.0,983.0,4513.0,0.0,45625.0
0.0,20.0,74.0,103.0,1.0,99.0,190.0,1405.0,1.0,47600.0
1.0,20.0,74.0,103.0,13.0,100.0,409.0,4234.0,2.0,46400.0
1.0,20.0,74.0,103.0,2.0,127.0,1034.0,1620.0,2.0,45100.0
0.0,20.0,79.0,103.0,3.0,111.0,992.0,2354.0,1.0,47730.0
2.0,8.0,74.0,103.0,2.0,127.0,346.0,4682.0,2.0,45070.0
1.0,17.0,23.0,84.0,13.0,57.0,615.0,2423.0,2.0,46470.0
0.0,20.0,74.0,103.0,2.0,104.0,983.0,4411.0,1.0,45580.0
1.0,20.0,74.0,7.0,4.0,106.0,986.0,2898.0,2.0,48450.0
0.0,20.0,74.0,12.0,2.0,104.0,983.0,3722.0,1.0,45550.0
1.0,22.0,74.0,103.0,13.0,23.0,134.0,418.0,2.0,48500.0
0.0,20.0,79.0,97.0,2.0,103.0,1035.0,294.0,1.0,45672.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,196.0,0.0,45069.0
0.0,22.0,74.0,103.0,2.0,35.0,274.0,4204.0,0.0,45880.0
1.0,22.0,74.0,103.0,10.0,87.0,1009.0,2780.0,2.0,49330.0
1.0,22.0,74.0,103.0,2.0,103.0,847.0,3181.0,2.0,45660.0
1.0,20.0,74.0,103.0,2.0,107.0,987.0,4514.0,2.0,45412.0
1.0,20.0,74.0,107.0,3.0,53.0,395.0,4260.0,2.0,47910.0
1.0,20.0,74.0,103.0,10.0,87.0,921.0,1195.0,2.0,49300.0
0.0,20.0,74.0,97.0,10.0,126.0,66.0,3482.0,0.0,45755.0
0.0,20.0,79.0,7.0,13.0,57.0,758.0,1405.0,1.0,46475.0
0.0,20.0,74.0,97.0,12.0,91.0,933.0,2195.0,1.0,49650.0
1.0,20.0,79.0,103.0,1.0,6.0,36.0,4473.0,2.0,47184.0
2.0,20.0,74.0,7.0,2.0,127.0,1034.0,420.0,2.0,45130.0
0.0,20.0,74.0,97.0,13.0,82.0,366.0,2408.0,0.0,46770.0
1.0,20.0,74.0,7.0,2.0,40.0,346.0,4062.0,2.0,44760.0
0.0,20.0,74.0,97.0,6.0,121.0,1020.0,2889.0,0.0,46100.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,1850.0,0.0,44840.0
0.0,20.0,74.0,103.0,3.0,68.0,815.0,2815.0,0.0,45950.0
0.0,20.0,74.0,83.0,2.0,103.0,87.0,3170.0,1.0,45670.0
0.0,20.0,79.0,97.0,2.0,104.0,983.0,4235.0,0.0,45590.0
1.0,20.0,79.0,103.0,2.0,40.0,346.0,2201.0,2.0,44720.0
0.0,20.0,74.0,107.0,3.0,10.0,781.0,138.0,1.0,47755.0
1.0,20.0,74.0,103.0,1.0,99.0,95.0,2821.0,2.0,47720.0
1.0,22.0,74.0,103.0,2.0,107.0,987.0,2755.0,2.0,45406.0
3.0,22.0,74.0,103.0,9.0,62.0,643.0,1733.0,2.0,46850.0
0.0,22.0,74.0,103.0,12.0,91.0,933.0,538.0,1.0,49650.0
1.0,20.0,74.0,103.0,1.0,99.0,959.0,2032.0,2.0,47680.0
0.0,20.0,79.0,103.0,2.0,127.0,1034.0,4054.0,1.0,45060.0
1.0,20.0,79.0,103.0,10.0,131.0,132.0,3870.0,2.0,49000.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,1284.0,2.0,44900.0
0.0,20.0,74.0,97.0,10.0,126.0,1032.0,3928.0,1.0,45750.0
0.0,20.0,74.0,97.0,10.0,114.0,1000.0,2726.0,1.0,49800.0
1.0,15.0,74.0,103.0,5.0,26.0,346.0,3158.0,2.0,48950.0
0.0,20.0,74.0,97.0,10.0,128.0,1036.0,1964.0,1.0,49600.0
0.0,20.0,74.0,97.0,1.0,99.0,154.0,1405.0,1.0,47600.0
1.0,20.0,74.0,107.0,2.0,40.0,346.0,1637.0,2.0,44790.0
0.0,20.0,74.0,97.0,1.0,0.0,278.0,1405.0,1.0,45470.0
1.0,20.0,79.0,103.0,4.0,106.0,385.0,1405.0,2.0,48450.0
0.0,20.0,74.0,97.0,2.0,107.0,987.0,474.0,1.0,45409.0
0.0,20.0,74.0,107.0,5.0,12.0,390.0,3171.0,1.0,48916.0
0.0,20.0,74.0,103.0,13.0,82.0,593.0,970.0,0.0,46783.0
1.0,20.0,79.0,103.0,12.0,67.0,692.0,1824.0,2.0,49870.0
0.0,23.0,74.0,103.0,2.0,40.0,346.0,686.0,1.0,45400.0
1.0,22.0,74.0,103.0,12.0,72.0,728.0,3636.0,2.0,49170.0
1.0,20.0,79.0,103.0,2.0,40.0,346.0,1141.0,2.0,44700.0
1.0,20.0,79.0,107.0,10.0,109.0,989.0,4703.0,2.0,49840.0
1.0,20.0,74.0,83.0,13.0,37.0,328.0,858.0,2.0,46500.0
0.0,20.0,74.0,107.0,2.0,107.0,987.0,752.0,1.0,45400.0
1.0,20.0,74.0,103.0,1.0,99.0,959.0,4259.0,2.0,47675.0
0.0,20.0,79.0,103.0,1.0,83.0,287.0,1395.0,1.0,47140.0
0.0,20.0,74.0,83.0,2.0,40.0,346.0,2501.0,0.0,44950.0
1.0,20.0,74.0,103.0,10.0,131.0,132.0,1486.0,2.0,49000.0
0.0,20.0,74.0,103.0,2.0,40.0,346.0,2500.0,0.0,44950.0
1.0,20.0,74.0,103.0,4.0,69.0,640.0,2901.0,2.0,48294.0
0.0,20.0,74.0,97.0,1.0,6.0,36.0,2230.0,1.0,47184.0
0.0,20.0,74.0,107.0,8.0,112.0,266.0,1405.0,1.0,48770.0
0.0,20.0,79.0,103.0,3.0,10.0,781.0,3984.0,0.0,47755.0
0.0,20.0,74.0,109.0,1.0,6.0,36.0,3045.0,1.0,47180.0
0.0,20.0,79.0,103.0,2.0,45.0,476.0,2941.0,1.0,45260.0
3.0,20.0,74.0,107.0,3.0,10.0,162.0,2435.0,2.0,47775.0
0.0,20.0,79.0,103.0,2.0,103.0,353.0,984.0,0.0,45655.0
1.0,22.0,74.0,103.0,1.0,99.0,690.0,2286.0,2.0,47728.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,3854.0,0.0,44960.0
0.0,20.0,74.0,97.0,1.0,99.0,959.0,352.0,1.0,47600.0
1.0,20.0,74.0,103.0,2.0,127.0,1034.0,875.0,2.0,45130.0
0.0,22.0,74.0,103.0,2.0,104.0,883.0,4102.0,1.0,45600.0
1.0,20.0,79.0,103.0,1.0,99.0,959.0,225.0,2.0,47600.0
0.0,22.0,74.0,103.0,1.0,99.0,959.0,368.0,1.0,47670.0
1.0,20.0,79.0,103.0,2.0,127.0,1034.0,972.0,2.0,45150.0
1.0,20.0,74.0,107.0,10.0,92.0,936.0,554.0,2.0,49340.0
0.0,20.0,74.0,97.0,13.0,89.0,929.0,98.0,1.0,45300.0
1.0,20.0,74.0,107.0,3.0,19.0,118.0,3925.0,2.0,45900.0
0.0,20.0,79.0,97.0,2.0,104.0,983.0,1642.0,1.0,45500.0
0.0,11.0,74.0,103.0,2.0,40.0,346.0,1405.0,1.0,45400.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,781.0,1.0,45066.0
1.0,20.0,74.0,103.0,3.0,30.0,171.0,4134.0,2.0,47980.0
0.0,7.0,74.0,103.0,13.0,23.0,346.0,234.0,1.0,48500.0
0.0,20.0,74.0,103.0,1.0,76.0,793.0,840.0,0.0,47190.0
1.0,20.0,74.0,103.0,2.0,103.0,887.0,2839.0,2.0,45640.0
0.0,20.0,74.0,97.0,10.0,131.0,132.0,191.0,1.0,49013.0
0.0,20.0,74.0,97.0,12.0,91.0,933.0,2694.0,1.0,49650.0
0.0,20.0,74.0,97.0,2.0,107.0,987.0,2528.0,1.0,45405.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,4444.0,2.0,44730.0
1.0,20.0,74.0,107.0,10.0,92.0,387.0,1699.0,2.0,49360.0
1.0,22.0,74.0,103.0,2.0,40.0,346.0,1689.0,2.0,44190.0
1.0,20.0,79.0,107.0,9.0,58.0,617.0,313.0,2.0,46900.0
1.0,20.0,74.0,103.0,4.0,69.0,721.0,4075.0,2.0,48380.0
1.0,20.0,79.0,103.0,2.0,127.0,1034.0,3665.0,2.0,45100.0
0.0,20.0,79.0,103.0,2.0,107.0,987.0,469.0,0.0,45400.0
0.0,20.0,79.0,103.0,1.0,76.0,708.0,1456.0,1.0,47192.0
3.0,3.0,74.0,103.0,6.0,61.0,610.0,1481.0,2.0,45400.0
0.0,20.0,74.0,103.0,13.0,4.0,917.0,2244.0,1.0,45380.0
0.0,20.0,79.0,103.0,2.0,107.0,987.0,2008.0,0.0,45400.0
0.0,20.0,74.0,97.0,2.0,107.0,987.0,270.0,0.0,45400.0
1.0,20.0,74.0,7.0,10.0,87.0,921.0,3243.0,2.0,49300.0
0.0,20.0,74.0,103.0,12.0,119.0,687.0,1405.0,1.0,49540.0
3.0,20.0,74.0,107.0,5.0,12.0,221.0,1557.0,2.0,48914.0
0.0,20.0,74.0,97.0,12.0,91.0,933.0,1777.0,1.0,49650.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,767.0,2.0,44260.0
1.0,22.0,74.0,103.0,10.0,131.0,132.0,1073.0,2.0,49000.0
0.0,20.0,79.0,97.0,2.0,104.0,983.0,3652.0,0.0,45590.0
0.0,20.0,74.0,97.0,13.0,32.0,185.0,1373.0,1.0,45350.0
0.0,13.0,74.0,103.0,3.0,47.0,374.0,4627.0,1.0,47900.0
0.0,20.0,74.0,97.0,2.0,120.0,1018.0,819.0,1.0,45730.0
1.0,20.0,79.0,103.0,2.0,40.0,346.0,2199.0,2.0,44720.0
0.0,20.0,79.0,103.0,0.0,74.0,276.0,1405.0,1.0,47590.0
1.0,20.0,58.0,7.0,2.0,40.0,346.0,4460.0,2.0,44290.0
0.0,20.0,74.0,103.0,2.0,104.0,983.0,2104.0,1.0,45610.0
0.0,20.0,74.0,97.0,10.0,92.0,396.0,1405.0,0.0,49340.0
0.0,20.0,74.0,103.0,1.0,76.0,232.0,1455.0,0.0,47700.0
0.0,20.0,79.0,103.0,2.0,127.0,1034.0,4440.0,0.0,45050.0
0.0,20.0,74.0,103.0,1.0,99.0,743.0,1405.0,1.0,47600.0
1.0,20.0,79.0,103.0,2.0,127.0,1034.0,4560.0,2.0,45130.0
1.0,22.0,74.0,103.0,13.0,5.0,31.0,1000.0,2.0,46600.0
0.0,20.0,79.0,103.0,2.0,40.0,346.0,4085.0,0.0,44970.0
0.0,20.0,74.0,97.0,10.0,3.0,28.0,2164.0,1.0,49370.0
3.0,25.0,80.0,10.0,10.0,7.0,346.0,623.0,2.0,45790.0
0.0,20.0,74.0,83.0,2.0,40.0,346.0,2501.0,0.0,44950.0
0.0,20.0,74.0,103.0,1.0,6.0,262.0,1427.0,0.0,47188.0
0.0,11.0,74.0,103.0,2.0,1.0,346.0,3850.0,0.0,45700.0
0.0,18.0,74.0,103.0,2.0,40.0,346.0,4304.0,1.0,45400.0
0.0,20.0,74.0,107.0,3.0,130.0,1039.0,2895.0,1.0,45980.0
0.0,20.0,74.0,97.0,6.0,61.0,141.0,1405.0,1.0,46040.0
1.0,22.0,74.0,103.0,5.0,12.0,55.0,2684.0,2.0,48900.0
1.0,22.0,74.0,103.0,3.0,53.0,395.0,866.0,2.0,47910.0
3.0,3.0,74.0,103.0,6.0,61.0,658.0,1481.0,2.0,45400.0
1.0,20.0,74.0,103.0,10.0,131.0,132.0,4324.0,2.0,49000.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,2637.0,0.0,44660.0
1.0,20.0,79.0,103.0,13.0,101.0,428.0,2848.0,2.0,46760.0
1.0,22.0,74.0,103.0,13.0,82.0,843.0,4635.0,2.0,46770.0
0.0,20.0,74.0,97.0,1.0,99.0,959.0,1649.0,1.0,47600.0
1.0,20.0,74.0,103.0,6.0,42.0,361.0,2865.0,2.0,46260.0
1.0,20.0,79.0,107.0,3.0,50.0,822.0,4653.0,2.0,45820.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,3769.0,2.0,44770.0
0.0,20.0,79.0,103.0,2.0,40.0,346.0,2687.0,1.0,44980.0
1.0,20.0,74.0,7.0,9.0,84.0,869.0,2279.0,2.0,46990.0
0.0,20.0,74.0,103.0,2.0,103.0,353.0,1347.0,0.0,45655.0
0.0,23.0,74.0,103.0,6.0,61.0,851.0,1405.0,0.0,45400.0
0.0,20.0,74.0,83.0,2.0,45.0,370.0,1300.0,1.0,45260.0
0.0,20.0,79.0,103.0,1.0,99.0,680.0,1405.0,1.0,47600.0
2.0,20.0,74.0,7.0,2.0,127.0,1034.0,850.0,2.0,45180.0
1.0,20.0,74.0,103.0,10.0,7.0,42.0,729.0,2.0,45790.0
0.0,20.0,74.0,97.0,8.0,117.0,1006.0,3446.0,0.0,48000.0
0.0,20.0,74.0,103.0,10.0,126.0,85.0,1405.0,0.0,49250.0
1.0,20.0,74.0,107.0,2.0,127.0,1034.0,4149.0,2.0,45180.0
0.0,20.0,74.0,103.0,12.0,91.0,547.0,1405.0,1.0,49650.0
0.0,11.0,47.0,103.0,13.0,5.0,31.0,1524.0,0.0,45400.0
1.0,20.0,74.0,12.0,13.0,2.0,20.0,3869.0,2.0,46730.0
1.0,20.0,74.0,107.0,10.0,105.0,984.0,3940.0,2.0,49750.0
1.0,20.0,79.0,103.0,2.0,40.0,346.0,3376.0,2.0,44860.0
1.0,20.0,74.0,103.0,13.0,100.0,966.0,4388.0,2.0,46400.0
1.0,20.0,79.0,103.0,0.0,97.0,953.0,2623.0,2.0,47200.0
1.0,20.0,74.0,107.0,1.0,99.0,959.0,4400.0,2.0,47639.0
1.0,20.0,79.0,83.0,2.0,104.0,983.0,4363.0,2.0,45590.0
1.0,20.0,74.0,103.0,0.0,65.0,669.0,1649.0,2.0,47540.0
0.0,20.0,74.0,103.0,1.0,6.0,471.0,1405.0,0.0,47188.0
0.0,20.0,79.0,97.0,10.0,131.0,132.0,1768.0,1.0,49000.0
0.0,20.0,75.0,97.0,2.0,107.0,987.0,1491.0,1.0,45400.0
3.0,20.0,79.0,7.0,3.0,53.0,767.0,1405.0,2.0,47925.0
0.0,20.0,74.0,103.0,6.0,61.0,141.0,1405.0,1.0,46040.0
1.0,1.0,74.0,103.0,5.0,26.0,346.0,3237.0,2.0,45400.0
1.0,22.0,74.0,103.0,2.0,103.0,827.0,3182.0,2.0,45665.0
1.0,20.0,74.0,103.0,2.0,107.0,987.0,3337.0,2.0,45400.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,4566.0,0.0,44420.0
0.0,20.0,74.0,103.0,2.0,127.0,1034.0,3814.0,1.0,45057.0
0.0,1.0,74.0,103.0,3.0,64.0,346.0,2262.0,0.0,45400.0
0.0,20.0,74.0,103.0,1.0,124.0,364.0,3553.0,1.0,47310.0
0.0,20.0,74.0,97.0,0.0,56.0,402.0,1405.0,1.0,47536.0
1.0,20.0,74.0,97.0,2.0,40.0,346.0,845.0,2.0,44630.0
0.0,20.0,74.0,97.0,1.0,0.0,487.0,1406.0,0.0,45470.0
1.0,20.0,74.0,107.0,5.0,17.0,944.0,3520.0,2.0,48946.0
3.0,20.0,74.0,107.0,8.0,21.0,124.0,1228.0,2.0,48640.0
1.0,20.0,79.0,103.0,2.0,44.0,564.0,3744.0,2.0,45860.0
0.0,11.0,74.0,103.0,10.0,126.0,1032.0,3007.0,0.0,45750.0
0.0,20.0,74.0,107.0,2.0,45.0,848.0,4391.0,1.0,45260.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,2534.0,0.0,45230.0
1.0,20.0,74.0,107.0,13.0,82.0,837.0,2860.0,2.0,46770.0
0.0,20.0,79.0,97.0,13.0,5.0,174.0,2816.0,1.0,46600.0
1.0,7.0,74.0,103.0,2.0,44.0,346.0,3607.0,2.0,45850.0
1.0,20.0,79.0,103.0,0.0,56.0,507.0,4265.0,2.0,47420.0
0.0,11.0,74.0,103.0,10.0,38.0,346.0,1405.0,1.0,45400.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,4242.0,2.0,44890.0
1.0,20.0,79.0,103.0,1.0,99.0,959.0,85.0,2.0,47690.0
1.0,20.0,74.0,107.0,2.0,107.0,987.0,541.0,2.0,45403.0
0.0,20.0,79.0,97.0,2.0,103.0,871.0,1486.0,1.0,45650.0
0.0,20.0,74.0,97.0,13.0,82.0,889.0,3301.0,0.0,46790.0
0.0,20.0,74.0,97.0,2.0,1.0,5.0,266.0,1.0,45700.0
1.0,20.0,74.0,107.0,2.0,127.0,646.0,1405.0,2.0,45220.0
1.0,20.0,74.0,7.0,2.0,127.0,1034.0,3913.0,2.0,45189.0
1.0,20.0,79.0,103.0,3.0,64.0,660.0,2330.0,2.0,47820.0
0.0,20.0,79.0,103.0,2.0,35.0,541.0,667.0,0.0,45690.0
1.0,22.0,74.0,103.0,2.0,103.0,832.0,111.0,2.0,45640.0
3.0,20.0,74.0,107.0,3.0,13.0,637.0,1405.0,2.0,47930.0
0.0,20.0,74.0,83.0,2.0,40.0,346.0,2501.0,0.0,44950.0
0.0,20.0,79.0,103.0,2.0,104.0,983.0,841.0,1.0,45609.0
0.0,20.0,74.0,103.0,10.0,75.0,25.0,785.0,0.0,49730.0
1.0,17.0,8.0,84.0,10.0,7.0,42.0,891.0,2.0,45790.0
0.0,20.0,79.0,103.0,2.0,127.0,1034.0,561.0,1.0,45080.0
0.0,20.0,74.0,97.0,2.0,103.0,889.0,2610.0,1.0,45640.0
0.0,20.0,79.0,103.0,2.0,107.0,987.0,1550.0,0.0,45400.0
1.0,22.0,74.0,103.0,2.0,104.0,983.0,2401.0,2.0,45623.0
0.0,20.0,74.0,97.0,13.0,5.0,195.0,3819.0,0.0,46725.0
0.0,20.0,79.0,97.0,2.0,40.0,346.0,2645.0,1.0,44960.0
0.0,20.0,74.0,107.0,13.0,5.0,440.0,1405.0,1.0,46600.0
0.0,22.0,74.0,103.0,12.0,91.0,933.0,802.0,1.0,49650.0
0.0,20.0,79.0,83.0,2.0,107.0,987.0,1288.0,0.0,45410.0
0.0,11.0,74.0,95.0,2.0,40.0,346.0,548.0,1.0,44100.0
1.0,20.0,74.0,103.0,2.0,127.0,1034.0,2243.0,2.0,45180.0
1.0,20.0,74.0,107.0,6.0,24.0,147.0,3980.0,2.0,46200.0
1.0,20.0,74.0,103.0,8.0,95.0,943.0,353.0,2.0,48540.0
0.0,13.0,74.0,103.0,3.0,130.0,1039.0,3436.0,1.0,45980.0
0.0,20.0,74.0,103.0,2.0,104.0,983.0,1961.0,0.0,45630.0
0.0,7.0,74.0,103.0,4.0,69.0,346.0,1945.0,1.0,45400.0
1.0,20.0,74.0,103.0,8.0,95.0,943.0,2885.0,2.0,48540.0
1.0,20.0,74.0,107.0,4.0,106.0,986.0,3938.0,2.0,48450.0
0.0,20.0,74.0,97.0,2.0,104.0,983.0,3615.0,0.0,45570.0
1.0,20.0,74.0,107.0,9.0,14.0,58.0,558.0,2.0,48050.0
1.0,20.0,74.0,107.0,0.0,116.0,1005.0,3933.0,2.0,47570.0
1.0,22.0,74.0,103.0,1.0,46.0,372.0,4109.0,2.0,47120.0
1.0,20.0,74.0,103.0,2.0,127.0,1034.0,884.0,2.0,45130.0
0.0,20.0,74.0,103.0,2.0,45.0,309.0,3060.0,1.0,45290.0
0.0,20.0,74.0,103.0,2.0,45.0,804.0,1451.0,1.0,45260.0
1.0,20.0,79.0,83.0,3.0,50.0,382.0,3904.0,2.0,45800.0
1.0,20.0,74.0,103.0,6.0,61.0,632.0,4576.0,2.0,46040.0
1.0,20.0,74.0,103.0,2.0,104.0,983.0,163.0,2.0,45570.0
0.0,20.0,79.0,103.0,0.0,116.0,496.0,1405.0,1.0,47570.0
1.0,22.0,74.0,103.0,0.0,97.0,953.0,3559.0,2.0,47200.0
1.0,22.0,74.0,103.0,2.0,127.0,1034.0,2242.0,2.0,45180.0
0.0,20.0,74.0,103.0,3.0,111.0,525.0,1405.0,1.0,47730.0
0.0,20.0,79.0,97.0,1.0,6.0,36.0,4137.0,0.0,47183.0
1.0,15.0,74.0,103.0,12.0,25.0,346.0,1488.0,2.0,49170.0
1.0,7.0,74.0,103.0,2.0,40.0,346.0,4593.0,2.0,45400.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,770.0,0.0,45080.0
0.0,20.0,74.0,103.0,2.0,103.0,591.0,2253.0,0.0,45645.0
1.0,20.0,58.0,7.0,2.0,35.0,294.0,863.0,2.0,45680.0
0.0,23.0,74.0,103.0,1.0,48.0,379.0,429.0,0.0,45400.0
0.0,20.0,74.0,97.0,2.0,104.0,983.0,2125.0,0.0,45520.0
0.0,20.0,74.0,103.0,13.0,23.0,899.0,3050.0,0.0,48532.0
1.0,20.0,77.0,103.0,2.0,127.0,1034.0,335.0,2.0,45170.0
0.0,20.0,74.0,103.0,1.0,76.0,355.0,2368.0,1.0,47190.0
0.0,20.0,79.0,103.0,2.0,104.0,983.0,3966.0,1.0,45530.0
0.0,20.0,74.0,97.0,1.0,99.0,267.0,1405.0,1.0,47600.0
0.0,20.0,74.0,103.0,2.0,107.0,987.0,3389.0,0.0,45406.0
0.0,20.0,74.0,107.0,2.0,103.0,477.0,2949.0,0.0,45645.0
1.0,20.0,79.0,103.0,2.0,104.0,983.0,2080.0,2.0,45500.0
0.0,20.0,74.0,103.0,4.0,69.0,218.0,348.0,0.0,48265.0
1.0,20.0,74.0,83.0,4.0,106.0,986.0,4533.0,2.0,48450.0
1.0,22.0,74.0,103.0,3.0,53.0,395.0,657.0,2.0,47910.0
0.0,1.0,74.0,103.0,13.0,5.0,770.0,45.0,1.0,45400.0
1.0,7.0,74.0,103.0,1.0,46.0,346.0,4130.0,2.0,45400.0
1.0,20.0,74.0,97.0,2.0,40.0,346.0,4337.0,2.0,44100.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,2656.0,2.0,44390.0
